date,ret_afeve,signal,prob_long,equity,afternoon_open
2024-04-03,0.0024991493184742,0.0,0.45955191698641484,20744.999999999774,4396.0
2024-04-04,-0.0095956870618554,0.0,0.45742652075341117,20744.999999999774,4398.0
2024-04-08,-0.0009343611985528,0.0,0.44831870625031633,20744.999999999774,4283.0
2024-04-16,-0.0073206769108473,0.0,0.48054020237139905,20744.999999999774,4113.0
2024-04-17,0.0107433887792574,1.0,0.5183276194458837,21784.999999999724,3981.0
2024-04-18,-0.0109973615228593,1.0,0.566753599044889,20684.99999999975,4023.0
2024-04-22,0.0185308005958493,1.0,0.5183276194458837,22509.999999999716,3903.0
2024-04-23,-0.0020020026706735,1.0,0.566753599044889,22309.999999999673,4000.0
2024-04-24,-0.0055443690415035,1.0,0.566753599044889,21759.99999999976,3979.0
2024-04-25,0.0033823370348784,1.0,0.5234330544866432,22084.99999999985,3837.0
2024-04-29,-0.0056424873990827,1.0,0.566753599044889,21534.99999999976,3910.0
2024-05-02,0.0007835967489899,1.0,0.5095057034220533,21609.9999999998,3827.0
2024-05-06,0.0113520310931942,1.0,0.5390256316475155,22709.99999999977,3854.0
2024-05-07,0.0010198879007461,1.0,0.566753599044889,22809.999999999825,3920.0
2024-05-08,-0.0069275453442987,1.0,0.566753599044889,22134.999999999814,3911.0
2024-05-09,-0.0159209939992095,1.0,0.5325670215298012,20609.999999999953,3862.0
2024-05-13,0.0041184099395277,1.0,0.5390256316475155,21010.000000000065,3877.0
2024-05-14,-0.0184925181221675,1.0,0.5603388336257353,19234.999999999964,3875.0
2024-05-16,0.0052411021441045,1.0,0.5390256316475155,19735.000000000065,3806.0
2024-05-20,0.014227882287205,1.0,0.566753599044889,21135.000000000047,3908.0
2024-05-23,-0.0002573009148392,0.0,0.49186095649482425,21100.000000000047,3887.0
2024-05-27,0.0102538709234245,0.0,0.49087643780986545,21100.000000000047,3881.0
2024-05-28,0.0113680648281739,1.0,0.5195407760816427,22190.000000000116,3936.0
2024-05-29,0.005484930230569,0.0,0.45742652075341117,22155.000000000116,4000.0
2024-05-30,-0.0017524100116119,0.0,0.45742652075341117,22155.000000000116,3998.0
2024-06-04,-0.0050826030634656,1.0,0.5212971890647445,21620.000000000142,3945.0
2024-06-05,-0.0120006546815236,0.0,0.4930160299776149,21585.000000000142,3940.0
2024-06-06,0.0228624453482346,1.0,0.5305478035386695,23825.00000000028,3935.0
2024-06-10,-0.0060944830587601,0.0,0.49186095649482425,23790.00000000028,3950.0
2024-06-11,0.0061334207098528,1.0,0.5269036656954835,24355.00000000034,3901.0
2024-06-12,-0.0030264840251206,1.0,0.5456337461591539,24055.000000000357,3971.0
2024-06-13,-0.0040506384498453,1.0,0.5269478029978527,23655.00000000038,3958.0
2024-06-18,0.0048537584114676,0.0,0.4966040373192886,23620.00000000038,3905.0
2024-06-19,0.0010172940856971,1.0,0.5456337461591539,23685.000000000346,3930.0
2024-06-20,0.006362154046835,1.0,0.5646504057266125,24310.00000000042,3917.0
2024-06-24,-0.0041004670472659,0.0,0.4976300561615671,24275.00000000042,3910.0
2024-06-25,-0.0067567824628795,1.0,0.5212971890647445,23590.000000000444,3861.0
2024-06-26,0.0012898234730247,1.0,0.5198414810717957,23715.000000000324,3874.0
2024-06-27,0.0074732985365724,1.0,0.5646504057266125,24440.00000000032,3866.0
2024-07-01,0.0082448936764603,1.0,0.5234330544866432,25265.000000000233,3986.0
2024-07-02,0.0024618427007787,0.0,0.4498954084009518,25230.000000000233,4057.0
2024-07-03,0.009318360707974,0.0,0.4477776701187638,25230.000000000233,4059.0
2024-07-04,-0.0061508374506793,0.0,0.4477776701187638,25230.000000000233,4077.0
2024-07-09,-0.0111960457050841,0.0,0.4387066335049467,25230.000000000233,3952.0
2024-07-10,0.0074368851542736,1.0,0.5008394309829773,25920.00000000023,3885.0
2024-07-11,0.0119487884060127,1.0,0.5284150966226118,27095.000000000207,3910.0
2024-07-16,0.0050826030634656,1.0,0.5073661652020109,27595.000000000186,3925.0
2024-07-17,-0.0022927025709762,1.0,0.5177043505918162,27370.0000000001,3930.0
2024-07-18,-0.0045708561043866,1.0,0.5177043505918162,26920.000000000175,3947.0
2024-07-22,0.0030120504699926,1.0,0.5456337461591539,27220.000000000262,3978.0
2024-07-23,0.0022610234478506,0.0,0.49186095649482425,27185.000000000262,3976.0
2024-07-24,0.0020413377846484,1.0,0.5431330442609845,27350.000000000196,3915.0
2024-07-25,0.0068658883829275,1.0,0.5404032992250914,28025.000000000036,3919.0
2024-07-29,-0.0079152717604014,1.0,0.5265948400019003,27249.999999999967,3932.0
2024-07-30,-0.0030721990369713,1.0,0.5198414810717957,26949.99999999986,3912.0
2024-07-31,0.002564761600837,1.0,0.5477552282144873,27199.999999999753,3894.0
2024-08-01,0.0015552102668063,1.0,0.5417399358538676,27349.99999999973,3855.0
2024-08-05,-0.0211523750052258,1.0,0.5390256316475155,25324.999999999818,3870.0
2024-08-06,-0.0085562019311957,1.0,0.5375184439533384,24524.999999999833,3756.0
2024-08-07,0.0075027147226442,1.0,0.566753599044889,25224.999999999814,3718.0
2024-08-08,0.0040273916699824,1.0,0.5607883812594567,25599.999999999818,3717.0
2024-08-12,-0.003211134683271,1.0,0.566753599044889,25299.99999999983,3743.0
2024-08-13,-0.0035311730295468,1.0,0.5481731966679944,24974.999999999887,3688.0
2024-08-14,0.0070062264498886,1.0,0.5390256316475155,25624.999999999996,3698.0
2024-08-19,0.0086253904023472,1.0,0.5607883812594567,26424.999999999873,3694.0
2024-08-20,0.0026824050418667,1.0,0.566753599044889,26674.99999999984,3723.0
2024-08-21,0.0077405965031012,1.0,0.566753599044889,27399.999999999767,3732.0
2024-08-22,0.0007902015425003,1.0,0.5603388336257353,27474.999999999705,3795.0
2024-08-26,-0.0005083884196928,0.0,0.49723990621173286,27439.999999999705,3935.0
2024-08-27,-0.0157363653382969,0.0,0.4498954084009518,27439.999999999705,3971.0
2024-08-28,-0.0076687492393006,0.0,0.4387066335049467,27439.999999999705,3927.0
2024-08-29,0.0109124290588642,0.0,0.4387066335049467,27439.999999999705,3919.0
2024-09-02,-0.000508517681947,0.0,0.4498954084009518,27439.999999999705,3934.0
2024-09-03,-0.0139649343242265,0.0,0.4387066335049467,27439.999999999705,3966.0
2024-09-04,-0.0074790806396141,1.0,0.5177043505918162,26679.99999999973,3892.0
2024-09-05,0.0184431457187947,1.0,0.5177043505918162,28479.999999999734,3868.0
2024-09-09,0.0005146680504761,0.0,0.4821311907646318,28444.999999999734,3885.0
2024-09-10,-0.0018080852142627,1.0,0.5219115257771856,28234.99999999971,3875.0
2024-09-11,-0.0064391722810217,1.0,0.5177043505918162,27609.99999999965,3895.0
2024-09-12,0.0020661164374722,1.0,0.566753599044889,27809.999999999673,3868.0
2024-09-17,0.0128241137669711,1.0,0.5073661652020109,29009.99999999968,3719.0
2024-09-18,0.0137969128546284,1.0,0.5646504057266125,30334.999999999756,3815.0
2024-09-19,-0.0168071183163807,1.0,0.566753599044889,28684.999999999807,3960.0
2024-09-23,-0.0007469189940181,0.0,0.49492659931725363,28649.999999999807,4018.0
2024-09-24,0.0189768491264405,0.0,0.4498954084009518,28649.999999999807,3967.0
2024-09-25,0.0172630674237819,0.0,0.4477776701187638,28649.999999999807,4020.0
2024-09-26,0.0192243418962263,0.0,0.4477776701187638,28649.999999999807,4070.0
2024-09-30,-0.0064596497909565,0.0,0.4477776701187638,28649.999999999807,4038.0
2024-10-01,0.010099851834795,0.0,0.4387066335049467,28649.999999999807,4039.0
2024-10-02,0.0243974043007071,1.0,0.5079331888356602,31114.999999999844,4049.0
2024-10-03,0.0140662707851539,1.0,0.5432871836260572,32589.9999999998,4165.0
2024-10-07,0.0262990935470153,1.0,0.5536870100278772,35439.99999999976,4278.0
2024-10-08,-0.0162222906262989,0.0,0.3679840972774245,35404.99999999976,4288.0
2024-10-09,-0.0138516124765555,0.0,0.41503368968002347,35404.99999999976,4289.0
2024-10-10,0.00822856412017,0.0,0.4043471103222808,35404.99999999976,4236.0
