date,fwd_ret,signal,prob_long,equity
2016-12-16,0.0108246838560113,0.0,0.48456374764601634,12385.271202427024
2016-12-19,-0.0047611580180202,0.0,0.49063853443693717,12385.271202427024
2016-12-20,-0.0163596270902548,0.0,0.49063853443693717,12385.271202427024
2016-12-21,0.0067687607342961,0.0,0.49675404831246917,12385.271202427024
2016-12-22,-0.0139093298603647,0.0,0.49675404831246917,12385.271202427024
2016-12-23,-0.0029359016358316,0.0,0.49881909834387117,12385.271202427024
2016-12-27,0.0222913445887869,0.0,0.48896501649752666,12385.271202427024
2016-12-28,0.0012771393817665,0.0,0.48456374764601634,12385.271202427024
2016-12-29,-0.0099407584675859,0.0,0.49063853443693717,12385.271202427024
2016-12-30,0.0009663392602536,0.0,0.49675404831246917,12385.271202427024
2017-01-03,0.0188173308696431,0.0,0.49675404831246917,12385.271202427024
2017-01-04,-0.0069752977807091,0.0,0.49675404831246917,12385.271202427024
2017-01-05,-0.0153898516788704,0.0,0.49675404831246917,12385.271202427024
2017-01-06,-0.0061578544931624,0.0,0.48896501649752666,12385.271202427024
2017-01-09,0.0113141662721023,0.0,0.49389670667215535,12385.271202427024
2017-01-10,-0.0090410690114861,1.0,0.5011583842771459,11450.239058421932
2017-01-11,0.0167260251808709,0.0,0.49389670667215535,11415.239058421932
2017-01-12,-0.0060790460763833,1.0,0.5011583842771459,10774.178452361211
2017-01-13,0.0006416426270838,1.0,0.5060912641720017,10838.363304736127
2017-01-16,-0.0022475527200853,1.0,0.5060912641720017,10613.8604182704
2017-01-17,0.0153113039044487,1.0,0.5060912641720017,12156.772665136403
2017-01-18,-0.0028530689824073,0.0,0.49675404831246917,12121.772665136403
2017-01-19,-0.0057306747089835,1.0,0.5011583842771459,11515.34409370798
2017-01-20,-0.00962471337421,1.0,0.5060912641720017,10557.48968757767
2017-01-23,-0.0022591586177878,0.0,0.49389670667215535,10522.48968757767
2017-01-24,0.0169794244185972,0.0,0.49389670667215535,10522.48968757767
2017-01-25,-0.0070130985558716,0.0,0.49389670667215535,10522.48968757767
2017-01-26,-0.0128784780583153,0.0,0.49389670667215535,10522.48968757767
2017-01-27,-0.0048725124822848,0.0,0.49389670667215535,10522.48968757767
2017-01-31,-0.0134406219374074,0.0,0.49389670667215535,10522.48968757767
2017-02-02,0.0134406219374074,0.0,0.49389670667215535,10522.48968757767
2017-02-03,-0.0052236488351269,0.0,0.49389670667215535,10522.48968757767
2017-02-06,0.0048979689755483,1.0,0.5081559354937883,10978.488050916572
2017-02-07,0.0029273073432563,0.0,0.49389670667215535,10943.488050916572
2017-02-08,0.0058290320487035,1.0,0.5060912641720017,11493.09344227751
2017-02-10,-0.0094080174860557,1.0,0.5060912641720017,10556.703387385709
2017-02-13,-0.0108144589935488,1.0,0.5060912641720017,9481.084091427369
2017-02-14,0.004930166107858,1.0,0.5081559354937883,9975.318028824327
2017-02-16,-0.041505288021387,0.0,0.49389670667215535,9940.318028824327
2017-02-17,-0.0231643892577579,1.0,0.5081559354937883,7615.50258111413
2017-02-20,-0.0098419072104123,1.0,0.5081559354937883,6636.139167333076
2017-02-21,-0.0174599126285111,1.0,0.5081559354937883,4905.302007318978
2017-02-22,0.0103701984231436,1.0,0.5162470189017343,4870.302007318978
2017-02-23,-0.0103701984231436,1.0,0.5081559354937883,4870.302007318978
2017-02-24,0.008233445473408,1.0,0.5081559354937883,4870.302007318978
2017-02-27,-0.0194390570322218,1.0,0.5238787601355185,4870.302007318978
2017-02-28,0.005799218862351,1.0,0.5238787601355185,4870.302007318978
2017-03-01,0.0210985834575474,1.0,0.5238787601355185,4870.302007318978
2017-03-02,0.0123089298056369,1.0,0.5238787601355185,4870.302007318978
2017-03-03,0.0006988120480047,1.0,0.5218179819586097,4870.302007318978
2017-03-06,0.0100782781805408,1.0,0.5218179819586097,4870.302007318978
2017-03-07,-0.0111266794647573,1.0,0.5157101103719998,4870.302007318978
2017-03-08,0.0045351551653913,1.0,0.5157101103719998,4870.302007318978
2017-03-09,-0.0126096241704383,1.0,0.5157101103719998,4870.302007318978
2017-03-10,-0.0238998356274668,1.0,0.5096354905805696,4870.302007318978
2017-03-13,-0.0182154398913416,1.0,0.5096354905805696,4870.302007318978
2017-03-14,0.012422519998557,1.0,0.5096354905805696,4870.302007318978
2017-03-16,0.0140618866565773,1.0,0.5096354905805696,4870.302007318978
2017-03-17,0.0039306822093037,1.0,0.5096354905805696,4870.302007318978
2017-03-20,-0.0093157248401913,1.0,0.5096354905805696,4870.302007318978
2017-03-21,0.0100287373481169,1.0,0.5238787601355185,4870.302007318978
2017-03-22,0.0074560970311843,1.0,0.5238787601355185,4870.302007318978
2017-03-23,-0.0200078128306122,1.0,0.5218179819586097,4870.302007318978
2017-03-24,-0.005790823275964,1.0,0.5238787601355185,4870.302007318978
2017-03-27,-0.0227616287754157,1.0,0.5096354905805696,4870.302007318978
2017-03-28,0.0048157159191344,1.0,0.5096354905805696,4870.302007318978
2017-03-29,0.0062626839430262,1.0,0.5096354905805696,4870.302007318978
2017-03-30,-0.0245365469139455,1.0,0.5096354905805696,4870.302007318978
2017-03-31,-0.0037707435327121,1.0,0.5238787601355185,4870.302007318978
2017-04-03,0.0060263835868301,1.0,0.5238787601355185,4870.302007318978
2017-04-04,-0.0117092933687237,1.0,0.5238787601355185,4870.302007318978
2017-04-05,0.0310479399228276,1.0,0.5238787601355185,4870.302007318978
2017-04-06,-0.0022123902829402,1.0,0.5238787601355185,4870.302007318978
2017-04-07,-0.020134908409056,1.0,0.5218179819586097,4870.302007318978
2017-04-10,-0.0240148762038741,1.0,0.5238787601355185,4870.302007318978
2017-04-11,0.0084518367120018,1.0,0.5238787601355185,4870.302007318978
2017-04-12,-0.0088377136220572,1.0,0.5238787601355185,4870.302007318978
2017-04-13,-0.0104753625215492,1.0,0.5238787601355185,4870.302007318978
2017-04-14,-0.0046911735758801,1.0,0.5238787601355185,4870.302007318978
2017-04-17,-0.0225886362790612,1.0,0.5238787601355185,4870.302007318978
2017-04-18,-0.0088567406642035,1.0,0.5238787601355185,4870.302007318978
2017-04-19,-0.0032401810446254,1.0,0.5238787601355185,4870.302007318978
2017-04-20,0.0156976457431987,1.0,0.5238787601355185,4870.302007318978
2017-04-21,0.0103298495015771,1.0,0.5238787601355185,4870.302007318978
2017-04-25,-0.0175443096509102,1.0,0.5238787601355185,4870.302007318978
2017-04-26,0.0104042555174332,1.0,0.5238787601355185,4870.302007318978
2017-04-27,-0.0027905140691242,1.0,0.5238787601355185,4870.302007318978
2017-04-28,0.0,1.0,0.5238787601355185,4870.302007318978
2017-05-02,0.0162347655983872,1.0,0.5218179819586097,4870.302007318978
2017-05-03,-0.0098678519294326,1.0,0.5218179819586097,4870.302007318978
2017-05-04,0.0051434336931643,1.0,0.5218179819586097,4870.302007318978
2017-05-05,0.0179903170345792,1.0,0.5157101103719998,4870.302007318978
2017-05-08,0.0077220460939102,1.0,0.5157101103719998,4870.302007318978
2017-05-09,0.0103310656759667,1.0,0.5157101103719998,4870.302007318978
2017-05-11,0.0158613597189836,0.0,0.49997500315582905,4870.302007318978
2017-05-12,-0.0052592157284845,0.0,0.49997500315582905,4870.302007318978
2017-05-16,-0.0170944333593006,0.0,0.49997500315582905,4870.302007318978
2017-05-17,0.0125644142875502,0.0,0.49997500315582905,4870.302007318978
2017-05-18,-0.0056915349997881,0.0,0.49997500315582905,4870.302007318978
2017-05-19,0.002660081370962,0.0,0.49997500315582905,4870.302007318978
2017-05-22,0.009066930267557,0.0,0.49389670667215535,4870.302007318978
2017-05-23,-0.0159214887128742,0.0,0.49997500315582905,4870.302007318978
2017-05-24,-0.0142392246144824,1.0,0.5060912641720017,4870.302007318978
2017-05-25,0.0096432762718041,0.0,0.49389670667215535,4870.302007318978
2017-05-26,-0.0197719175949826,0.0,0.49389670667215535,4870.302007318978
2017-05-29,-0.0149904187721539,1.0,0.5081559354937883,4870.302007318978
2017-05-30,-0.0055799267934748,1.0,0.5081559354937883,4870.302007318978
2017-05-31,-0.0020004007470824,1.0,0.5081559354937883,4870.302007318978
2017-06-01,0.0071827922540661,1.0,0.5081559354937883,4870.302007318978
2017-06-02,-0.007583353044521,1.0,0.5081559354937883,4870.302007318978
2017-06-05,-0.0008016032493367,1.0,0.5081559354937883,4870.302007318978
2017-06-06,0.001602564445541,1.0,0.5081559354937883,4870.302007318978
2017-06-07,-0.0177710654146663,1.0,0.5081559354937883,4870.302007318978
2017-06-08,-0.0032653090237388,1.0,0.5081559354937883,4870.302007318978
2017-06-09,0.0028577280113717,1.0,0.5081559354937883,4870.302007318978
2017-06-13,-0.0114802408869056,1.0,0.5081559354937883,4870.302007318978
2017-06-14,0.012295236857037,1.0,0.5081559354937883,4870.302007318978
2017-06-16,0.0109379255359316,0.0,0.49389670667215535,4870.302007318978
2017-06-19,0.000805477288817,1.0,0.5060912641720017,4870.302007318978
2017-06-20,-0.0097088141269612,1.0,0.5060912641720017,4870.302007318978
2017-06-21,-0.007753558533448,1.0,0.5060912641720017,4870.302007318978
2017-06-22,0.0020462458541574,1.0,0.5060912641720017,4870.302007318978
2017-06-23,-0.0024559979598706,0.0,0.49389670667215535,4870.302007318978
2017-06-28,-0.000409920071327,0.0,0.49389670667215535,4870.302007318978
2017-06-29,0.01019792643749,0.0,0.49389670667215535,4870.302007318978
2017-06-30,-0.0036592844247893,1.0,0.5060912641720017,4870.302007318978
2017-07-03,0.0197626919913682,1.0,0.5060912641720017,4870.302007318978
2017-07-04,0.0015961695328226,0.0,0.49997500315582905,4870.302007318978
2017-07-05,0.0107080142724713,1.0,0.5060912641720017,4870.302007318978
2017-07-06,0.0102041701742425,0.0,0.49997500315582905,4870.302007318978
2017-07-07,-0.0027370496070409,0.0,0.49997500315582905,4870.302007318978
2017-07-10,0.0147690208796804,0.0,0.49997500315582905,4870.302007318978
2017-07-11,-0.0042528577535509,0.0,0.49997500315582905,4870.302007318978
2017-07-12,0.0003873716879736,0.0,0.49997500315582905,4870.302007318978
2017-07-13,-0.0112951541651042,0.0,0.49997500315582905,4870.302007318978
2017-07-14,0.0050791279340982,0.0,0.49389670667215535,4870.302007318978
2017-07-17,-0.0105779634709035,0.0,0.49997500315582905,4870.302007318978
2017-07-18,-0.0106910541165889,0.0,0.49389670667215535,4870.302007318978
2017-07-19,0.0043694210529681,0.0,0.49389670667215535,4870.302007318978
2017-07-20,0.0211772620113075,0.0,0.49389670667215535,4870.302007318978
2017-07-21,-0.001942125294855,1.0,0.5060912641720017,4870.302007318978
2017-07-24,-0.0062402698600845,1.0,0.5060912641720017,4870.302007318978
2017-07-25,0.0266373595282987,1.0,0.5060912641720017,4870.302007318978
2017-07-26,0.0030429844705857,0.0,0.49675404831246917,4870.302007318978
2017-07-27,0.0158254998337969,0.0,0.49063853443693717,4870.302007318978
2017-07-28,-0.008258305192367,0.0,0.49063853443693717,4870.302007318978
2017-07-31,0.008258305192367,0.0,0.49063853443693717,4870.302007318978
2017-08-01,-0.0078814444379542,0.0,0.49063853443693717,4870.302007318978
2017-08-02,-0.0041533002878635,0.0,0.49063853443693717,4870.302007318978
2017-08-03,-0.0156342555318387,0.0,0.49063853443693717,4870.302007318978
2017-08-04,0.0015360986123402,1.0,0.5096354905805696,4870.302007318978
2017-08-07,-0.012743945403046,1.0,0.5096354905805696,4870.302007318978
2017-08-08,0.0203892425809968,1.0,0.5096354905805696,4870.302007318978
2017-08-09,0.0015220703090692,0.0,0.4970593399819875,4870.302007318978
2017-08-10,0.0113422766039343,0.0,0.4970593399819875,4870.302007318978
2017-08-11,0.0089820963158278,0.0,0.49675404831246917,4870.302007318978
2017-08-14,-0.007854912277641,0.0,0.49675404831246917,4870.302007318978
2017-08-16,-0.011329426317622,0.0,0.49675404831246917,4870.302007318978
2017-08-17,0.0094500797768812,1.0,0.5218179819586097,4870.302007318978
2017-08-18,0.0089888245684326,0.0,0.49675404831246917,4870.302007318978
2017-08-21,0.010754785657042,0.0,0.49063853443693717,4870.302007318978
2017-08-22,0.0088138653574159,0.0,0.49063853443693717,4870.302007318978
2017-08-23,0.0014614544069964,0.0,0.49063853443693717,4870.302007318978
2017-08-24,0.0137783180437214,0.0,0.49063853443693717,4870.302007318978
2017-08-25,-0.0094067263822248,0.0,0.49063853443693717,4870.302007318978
2017-08-28,-0.0054674821821336,0.0,0.49063853443693717,4870.302007318978
2017-08-29,-0.0091794292437752,0.0,0.49063853443693717,4870.302007318978
2017-08-30,-0.0018460407679325,0.0,0.48456374764601634,4870.302007318978
2017-09-05,0.0226535080068268,0.0,0.48456374764601634,4870.302007318978
2017-09-06,-0.0087083278917843,0.0,0.49063853443693717,4870.302007318978
2017-09-07,0.0130342178389071,0.0,0.49063853443693717,4870.302007318978
2017-09-08,-0.0050486944599796,0.0,0.49063853443693717,4870.302007318978
2017-09-11,0.0136447359297777,0.0,0.49675404831246917,4870.302007318978
2017-09-12,0.0092297424828027,0.0,0.49063853443693717,4870.302007318978
2017-09-13,0.015080068342006,0.0,0.49063853443693717,4870.302007318978
2017-09-14,-0.0031375308987531,0.0,0.49063853443693717,4870.302007318978
2017-09-18,-0.0211722799260556,0.0,0.49063853443693717,4870.302007318978
2017-09-19,-0.0121996489730964,0.0,0.49063853443693717,4870.302007318978
2017-09-20,-0.0003610760104226,0.0,0.48456374764601634,4870.302007318978
2017-09-21,-0.0116238141302824,0.0,0.48456374764601634,4870.302007318978
2017-09-25,-0.0188093319574962,1.0,0.5096354905805696,4870.302007318978
2017-09-26,0.0231841110820623,1.0,0.5238787601355185,4870.302007318978
2017-09-27,-0.0007278020699716,1.0,0.5096354905805696,4870.302007318978
2017-09-28,-0.0142990520631078,1.0,0.5096354905805696,4870.302007318978
2017-09-29,-0.0040703108924358,1.0,0.5238787601355185,4870.302007318978
2017-10-02,-0.0119359865397852,1.0,0.5238787601355185,4870.302007318978
2017-10-03,0.0067315138256791,1.0,0.5238787601355185,4870.302007318978
2017-10-04,0.0125927590007242,1.0,0.5238787601355185,4870.302007318978
2017-10-05,0.0,1.0,0.5096354905805696,4870.302007318978
2017-10-06,0.0055056112643327,1.0,0.5218179819586097,4870.302007318978
2017-10-09,0.0010974941654007,1.0,0.5218179819586097,4870.302007318978
2017-10-10,-0.0147332315129844,1.0,0.5157101103719998,4870.302007318978
2017-10-11,0.0,1.0,0.5218179819586097,4870.302007318978
2017-10-12,0.0055504305306497,1.0,0.5096354905805696,4870.302007318978
2017-10-13,0.0142885742914984,1.0,0.5218179819586097,4870.302007318978
2017-10-16,0.0047178458039924,1.0,0.5157101103719998,4870.302007318978
2017-10-17,-0.0076322376664519,1.0,0.5157101103719998,4870.302007318978
2017-10-19,-0.0069559130913745,1.0,0.5157101103719998,4870.302007318978
2017-10-20,0.0080498056343643,1.0,0.5218179819586097,4870.302007318978
2017-10-23,0.0155490386361725,1.0,0.5060912641720017,4870.302007318978
2017-10-24,-0.0035945401751487,0.0,0.49063853443693717,4870.302007318978
2017-10-25,0.0103887733556069,1.0,0.5092534114480791,4870.302007318978
2017-10-26,0.0028469770119281,0.0,0.49063853443693717,4870.302007318978
2017-10-27,0.0003553028994565,0.0,0.49063853443693717,4870.302007318978
2017-10-30,0.008841790581461,0.0,0.49063853443693717,4870.302007318978
2017-10-31,-0.0084866138773191,0.0,0.49063853443693717,4870.302007318978
2017-11-01,0.0074297175309183,0.0,0.49063853443693717,4870.302007318978
2017-11-02,-0.0060102708766924,0.0,0.49063853443693717,4870.302007318978
2017-11-03,-0.0056899157776779,0.0,0.49063853443693717,4870.302007318978
2017-11-06,-0.0071582267001701,0.0,0.48896501649752666,4870.302007318978
2017-11-07,0.000359130907074,0.0,0.49389670667215535,4870.302007318978
2017-11-08,0.0131979800513741,0.0,0.49389670667215535,4870.302007318978
2017-11-09,-0.004617305308515,0.0,0.48456374764601634,4870.302007318978
2017-11-10,-0.0042811339022845,0.0,0.48896501649752666,4870.302007318978
2017-11-13,-0.0133167344907638,0.0,0.49389670667215535,4870.302007318978
2017-11-14,-0.0153343640001066,0.0,0.49389670667215535,4870.302007318978
2017-11-16,0.0076965745519892,1.0,0.5081559354937883,4870.302007318978
2017-11-17,-0.0099065202027919,1.0,0.5081559354937883,4870.302007318978
2017-11-20,-0.0307025238884754,1.0,0.5081559354937883,4870.302007318978
2017-11-21,0.0018993358036523,1.0,0.5238787601355185,4870.302007318978
2017-11-22,0.0034097399961137,1.0,0.5238787601355185,4870.302007318978
2017-11-23,-0.0137092779250327,1.0,0.5238787601355185,4870.302007318978
2017-11-24,0.0068781318161974,1.0,0.5081559354937883,4870.302007318978
2017-11-27,-0.0157362679202117,1.0,0.5081559354937883,4870.302007318978
2017-11-28,0.0007733952434998,1.0,0.5081559354937883,4870.302007318978
2017-11-29,-0.0093204558219586,1.0,0.5081559354937883,4870.302007318978
2017-11-30,0.0158702769643888,1.0,0.5081559354937883,4870.302007318978
2017-12-04,-0.0080972102326191,1.0,0.5238787601355185,4870.302007318978
2017-12-05,-0.0073829750552798,1.0,0.5238787601355185,4870.302007318978
2017-12-06,-0.010586258441279,0.0,0.49389670667215535,4870.302007318978
2017-12-07,-0.0146915487429897,1.0,0.5162470189017343,4870.302007318978
2017-12-08,-0.0092425813669327,1.0,0.5238787601355185,4870.302007318978
2017-12-11,-0.0081070569681802,1.0,0.5238787601355185,4870.302007318978
2017-12-12,0.0056818334674311,1.0,0.5238787601355185,4870.302007318978
2017-12-13,-0.0036488992442107,1.0,0.5081559354937883,4870.302007318978
2017-12-14,-0.0048860032056268,1.0,0.5081559354937883,4870.302007318978
2017-12-18,0.0309448038494215,1.0,0.5162470189017343,4870.302007318978
2017-12-19,-0.0035678927839013,1.0,0.5238787601355185,4870.302007318978
2017-12-20,-0.0055754823843034,1.0,0.5218179819586097,4870.302007318978
2017-12-21,-0.0222096752678213,1.0,0.5218179819586097,4870.302007318978
2017-12-22,0.003668233173812,1.0,0.5238787601355185,4870.302007318978
2017-12-26,0.0185414420940093,1.0,0.5218179819586097,4870.302007318978
2017-12-27,0.0142746277925933,1.0,0.5096354905805696,4870.302007318978
2017-12-28,-0.0079051795071132,1.0,0.5157101103719998,4870.302007318978
2017-12-29,-0.0087684898199462,1.0,0.5157101103719998,4870.302007318978
2018-01-02,0.0135190925785435,1.0,0.5218179819586097,4870.302007318978
2018-01-03,0.0291906306694356,1.0,0.5157101103719998,4870.302007318978
2018-01-04,-0.0092486208376616,1.0,0.5157101103719998,4870.302007318978
2018-01-05,0.0027063615977427,1.0,0.5157101103719998,4870.302007318978
2018-01-08,0.0141846349919569,1.0,0.5157101103719998,4870.302007318978
2018-01-09,-0.0084098354980728,1.0,0.5157101103719998,4870.302007318978
2018-01-10,0.006123249135939,1.0,0.5157101103719998,4870.302007318978
2018-01-11,-0.020818022452266,1.0,0.5157101103719998,4870.302007318978
2018-01-12,-0.0086072518865174,1.0,0.5096354905805696,4870.302007318978
2018-01-16,-0.0118578464507832,1.0,0.5096354905805696,4870.302007318978
2018-01-17,-0.0120001440031103,1.0,0.5096354905805696,4870.302007318978
2018-01-18,-0.0044363855782965,1.0,0.5096354905805696,4870.302007318978
2018-01-19,-0.0134284825594725,1.0,0.5238787601355185,4870.302007318978
2018-01-22,0.0142365634115266,1.0,0.5238787601355185,4870.302007318978
2018-01-23,0.0068424497190706,1.0,0.5238787601355185,4870.302007318978
2018-01-24,0.0095809116117582,1.0,0.5238787601355185,4870.302007318978
2018-01-25,-0.010383479873135,1.0,0.5238787601355185,4870.302007318978
2018-01-26,-0.0040225315703796,1.0,0.5238787601355185,4870.302007318978
2018-01-29,0.0155971968136681,1.0,0.5238787601355185,4870.302007318978
2018-01-30,-0.0119761910467159,1.0,0.5218179819586097,4870.302007318978
2018-02-02,-0.0084695001135735,1.0,0.5218179819586097,4870.302007318978
2018-02-05,0.0096735941783778,1.0,0.5096354905805696,4870.302007318978
2018-02-06,-0.0092686539015351,1.0,0.5218179819586097,4870.302007318978
2018-02-07,0.0064568424486335,1.0,0.5096354905805696,4870.302007318978
2018-02-08,0.0044150182091176,0.0,0.49389670667215535,4870.302007318978
2018-02-09,0.0071827922540661,1.0,0.5060912641720017,4870.302007318978
2018-02-12,0.0098912774787427,1.0,0.5060912641720017,4870.302007318978
2018-02-13,-0.0106868224689904,0.0,0.49997500315582905,4870.302007318978
2018-02-14,-0.0039872461118175,1.0,0.5060912641720017,4870.302007318978
2018-02-19,0.0035892361563147,1.0,0.5060912641720017,4870.302007318978
2018-02-20,-0.0108065890573598,1.0,0.5060912641720017,4870.302007318978
2018-02-21,0.0024115767314514,0.0,0.49389670667215535,4870.302007318978
2018-02-22,-0.0004015258034275,0.0,0.49389670667215535,4870.302007318978
2018-02-23,0.0135622342023502,0.0,0.49389670667215535,4870.302007318978
2018-02-26,0.0063191363514789,1.0,0.5060912641720017,4870.302007318978
2018-02-27,0.0007870917368171,1.0,0.5060912641720017,4870.302007318978
2018-02-28,0.0062745303893887,1.0,0.5060912641720017,4870.302007318978
2018-03-01,-0.0039169654467343,1.0,0.5060912641720017,4870.302007318978
2018-03-02,-0.0314955273468742,1.0,0.5060912641720017,4870.302007318978
2018-03-05,-0.0028391826007805,0.0,0.49389670667215535,4870.302007318978
2018-03-06,0.0092986317863301,0.0,0.49389670667215535,4870.302007318978
2018-03-07,-0.0182746202434822,0.0,0.49389670667215535,4870.302007318978
2018-03-08,-0.0127863156723755,0.0,0.49389670667215535,4870.302007318978
2018-03-09,-0.0137933221323356,1.0,0.5081559354937883,4870.302007318978
2018-03-12,0.001682086182984,1.0,0.5081559354937883,4870.302007318978
2018-03-13,0.0125262598191806,1.0,0.5081559354937883,4870.302007318978
2018-03-14,0.0123712918025464,1.0,0.5081559354937883,4870.302007318978
2018-03-16,-0.0090572871125091,1.0,0.5081559354937883,4870.302007318978
2018-03-19,0.0037151745518633,1.0,0.5081559354937883,4870.302007318978
2018-03-20,0.0049321924893188,1.0,0.5060912641720017,4870.302007318978
2018-03-21,0.0028659180311976,1.0,0.5060912641720017,4870.302007318978
2018-03-22,0.0004087471955536,1.0,0.5060912641720017,4870.302007318978
2018-03-23,-0.0086189739386757,1.0,0.5060912641720017,4870.302007318978
2018-03-26,0.0032921840434765,1.0,0.5060912641720017,4870.302007318978
2018-03-27,-0.001233299231349,0.0,0.49997500315582905,4870.302007318978
2018-03-28,-0.0057755936126397,0.0,0.49997500315582905,4870.302007318978
2018-03-29,-0.0053930850483849,0.0,0.49389670667215535,4870.302007318978
2018-03-30,0.0086975077164854,0.0,0.49389670667215535,4870.302007318978
2018-04-02,0.0139232388446091,1.0,0.5060912641720017,4870.302007318978
2018-04-03,-0.008986988590987,1.0,0.5218179819586097,4870.302007318978
2018-04-04,0.0065439906332835,1.0,0.5218179819586097,4870.302007318978
2018-04-05,0.0060963407667893,1.0,0.5060912641720017,4870.302007318978
2018-04-06,0.0140819064064956,1.0,0.5060912641720017,4870.302007318978
2018-04-09,-0.0161098933112366,0.0,0.49997500315582905,4870.302007318978
2018-04-10,-0.0122550553370155,1.0,0.5060912641720017,4870.302007318978
2018-04-11,-0.0008223684673991,1.0,0.5060912641720017,4870.302007318978
2018-04-12,-0.0028836271269181,0.0,0.49389670667215535,4870.302007318978
2018-04-13,-0.0099503308531678,0.0,0.49389670667215535,4870.302007318978
2018-04-16,-0.0125787822068605,0.0,0.49389670667215535,4870.302007318978
2018-04-17,0.015906572299535,1.0,0.5081559354937883,4870.302007318978
2018-04-18,0.00041519618616,0.0,0.49389670667215535,4870.302007318978
2018-04-19,-0.00041519618616,0.0,0.49389670667215535,4870.302007318978
2018-04-20,0.0033167526259942,0.0,0.49389670667215535,4870.302007318978
2018-04-23,-0.004147662520082,1.0,0.5081559354937883,4870.302007318978
2018-04-24,-0.0037476621002392,1.0,0.5060912641720017,4870.302007318978
2018-04-25,-0.0004172751990445,0.0,0.49389670667215535,4870.302007318978
2018-04-26,-0.002507314309784,0.0,0.49389670667215535,4870.302007318978
2018-04-27,-0.0037727984386934,0.0,0.49389670667215535,4870.302007318978
2018-04-30,-0.0092827670791875,0.0,0.49389670667215535,4870.302007318978
2018-05-02,0.0008474576778381,0.0,0.49389670667215535,4870.302007318978
2018-05-03,-0.0119302650640831,0.0,0.49389670667215535,4870.302007318978
2018-05-04,0.0042771664863652,1.0,0.5081559354937883,4870.302007318978
2018-05-07,0.0169280385909464,0.0,0.49389670667215535,4870.302007318978
2018-05-08,-0.001679966795784,1.0,0.5060912641720017,4870.302007318978
2018-05-14,0.0154330487517482,1.0,0.5060912641720017,4870.302007318978
