date,ret_1d,ret_3d,ret_10d,ret_22d,gap,vol_ratio_22_66,mom_z_5,price_z_66,hl_ratio,month,dow,qtr,harvest,fwd_ret_1d,target
2015-01-02,-0.007032996022266147,0.007971698548213446,0.06704128284147082,0.029545568981067305,-0.002192502522667894,1.045681402190378,0.8546796159661936,1.2895830352077273,0.011870880221718746,12.0,2.0,4.0,1.0,0.007470920268371373,1
2015-01-05,0.007470920268371373,-0.0008752735788553068,0.07121575557566295,0.05120112424139478,-0.00930651520914072,1.0191172207783101,0.9632312334036581,1.5697344997792912,0.02123034183817556,1.0,4.0,1.0,1.0,-0.009678914099835012,0
2015-01-06,-0.009678914099835012,-0.009240989853729786,0.050316527408335254,0.07003547619729122,-0.0026304267687731198,0.9123973877203,0.21746805308925485,1.1077843142201589,0.01535454601303238,1.0,0.0,1.0,1.0,0.010116646652239325,1
2015-01-07,0.010116646652239325,0.007908652820775686,0.05903944561197072,0.06602759424589877,0.004851167176477489,0.9015916704972079,-0.01671496326839544,1.501532321991363,0.016587023674797207,1.0,1.0,1.0,1.0,0.019931335707452646,1
2015-01-08,0.019931335707452646,0.02036906825985696,0.07157019250125174,0.07157019250125174,0.005237899360793108,0.9116258167752824,0.7742209643343675,2.2513926694425495,0.01771487241368175,1.0,2.0,1.0,1.0,0.01617056512302817,1
2015-01-09,0.01617056512302817,0.04621854748272014,0.07038079676179976,0.08820169333191075,0.0025706955031008505,0.9309940048066849,1.600963698918255,2.7391487992393104,0.01952523828152766,1.0,3.0,1.0,1.0,-0.008904023210798861,0
2015-01-12,-0.008904023210798861,0.027197877619681954,0.056507258015392914,0.07791549989416069,0.0012655559588301557,0.9547750059151698,0.9816066702574756,2.2439011808698157,0.017782009607831363,1.0,4.0,1.0,1.0,0.005097717071668839,1
2015-01-13,0.005097717071668839,0.012364258983898146,0.048175946060339925,0.08347372814136378,0.0017021280705309394,0.9682537634627102,1.5098725984971144,2.304554423879801,0.018723951266287564,1.0,0.0,1.0,1.0,-0.002970509292293144,0
2015-01-14,-0.002970509292293144,-0.0067768154314231666,0.028887544372606655,0.10003872383388313,-0.012793351459909452,0.8912973751346044,1.1351475235550033,2.0817675680432406,0.021707598496939817,1.0,1.0,1.0,1.0,-0.0034057078469826862,0
2015-01-16,-0.0034057078469826862,-0.0012785000676069913,0.0267950343505845,0.07571661319922462,-0.002127207779375695,0.8538214746131189,0.2420046893940506,1.8711089750854477,0.011106478968893546,1.0,2.0,1.0,1.0,-0.015037877364540542,0
2015-01-19,-0.015037877364540542,-0.021414094503816372,0.018790153008310106,0.05106547800656713,-0.00042653018347671434,0.8912945991382921,-0.9686527991723354,1.3036154715999873,0.02407682941152101,1.0,4.0,1.0,1.0,0.0012978587156000643,1
2015-01-20,0.0012978587156000643,-0.017145726495923164,0.012617091455538798,0.06335749235314747,0.0069025295627707095,0.8630188139644512,-0.596318814051539,1.3069734140940876,0.014661754666289764,1.0,0.0,1.0,1.0,0.0017278622009371247,1
2015-01-21,0.0017278622009371247,-0.012012156448003353,0.024023867756310935,0.08885715676631811,-0.0038986404156569066,0.7346116205310342,-0.8588007181370162,1.3221709837053937,0.02110782652432244,1.0,1.0,1.0,1.0,-0.019172700579833446,0
2015-01-22,-0.019172700579833446,-0.016146979663296257,-0.005265479475761836,0.06638800865230543,0.006024114603381037,0.8161229649296171,-1.4348775260606914,0.6626319035080847,0.02951603155656529,1.0,2.0,1.0,1.0,-0.013732220220437519,0
2015-01-23,-0.013732220220437519,-0.03117705859933384,-0.038929035403652,0.041435474364375224,0.0017582422111965812,0.8399125881906518,-1.7964135219442472,0.20093496388359333,0.01768392678991583,1.0,3.0,1.0,1.0,-0.004918409199572871,0
2015-01-26,-0.004918409199572871,-0.037823329999843835,-0.06001800972625304,0.035123336716198494,-0.004470280130903781,0.8864202732703452,-1.3801244622308009,0.016647556688456588,0.00985229644301164,1.0,4.0,1.0,1.0,-0.025421250909747783,0
2015-01-27,-0.025421250909747783,-0.04407188032975817,-0.07653523742520196,0.0023014969882790837,-0.005844026522219714,0.9609333008435315,-2.188895057516946,-0.8303794070868895,0.023680523665070098,1.0,0.0,1.0,1.0,-0.0013802624689587262,0
2015-01-28,-0.0013802624689587262,-0.03171992257827938,-0.08301321696582953,-0.016438726343159793,-0.0018407736444929768,0.9152563039747245,-2.4157054065399386,-0.8947278607850828,0.013844245111341165,1.0,1.0,1.0,1.0,0.016438726343159793,1
2015-01-29,0.016438726343159793,-0.010362787035546717,-0.06360398133037659,-0.004969515535607982,-0.0036900410874540768,0.9428342246100744,-1.0409943505321988,-0.37141606819730977,0.023745407900802366,1.0,2.0,1.0,1.0,-0.034557688925635155,0
2015-01-30,-0.034557688925635155,-0.019499225051434088,-0.09475596240902906,-0.052956233487964965,-0.012762251613851028,1.0218512164043532,-1.5855011777916597,-1.5001817296425668,0.022712447921665598,1.0,3.0,1.0,1.0,0.0060762047192932656,1
2015-02-04,0.0060762047192932656,-0.012042757863182096,-0.07364188032519525,-0.06319792116411183,-0.007057192309998683,0.9855083527530137,-1.2802240547179755,-1.2838854462793337,0.0197467629348345,1.0,4.0,1.0,1.0,0.024851716155763093,1
2015-02-05,0.024851716155763093,-0.0036297680505787966,-0.050088022885032224,-0.0370330071833882,0.019839174332219045,1.051087354801602,0.3452723603863903,-0.4795634040683963,0.02020270731751947,2.0,2.0,1.0,1.0,0.04879016416943216,1
2015-02-06,0.04879016416943216,0.07971808504448852,-0.003025720916537189,0.018790153008310106,-0.0009095043828404314,1.2086554718454057,1.511131031161435,1.1570487647306118,0.05231689413572434,2.0,3.0,1.0,1.0,0.015890392335184522,1
2015-02-09,0.015890392335184522,0.08953227266037977,0.03203737199848078,0.027209625075123256,0.006042314455962483,1.234915896549116,1.4788258742113913,1.6600896602851574,0.028025114995736497,2.0,4.0,1.0,1.0,-0.011570731190667871,0
2015-02-10,-0.011570731190667871,0.05310982531394881,0.03419886102825043,0.025317807984290397,0.0,1.2348038242743309,2.029307400502968,1.2425237287430575,0.021441644762377376,2.0,0.0,1.0,1.0,-0.008658062743114314,0
2015-02-11,-0.008658062743114314,-0.004338401598597663,0.030459207484708983,0.006543098588936758,0.006872879287762146,1.237293911439285,1.6735332364873947,0.9534272430118477,0.021561853007587155,2.0,1.0,1.0,1.0,-0.010050335853502013,0
2015-02-12,-0.010050335853502013,-0.030279129787284198,0.045830122540954754,-0.0234385729720179,-0.0013051992281436497,1.212260923175608,0.84976964188253,0.639019527125321,0.01744483837889596,2.0,2.0,1.0,1.0,0.005693030484545503,1
2015-02-13,0.005693030484545503,-0.013015368112070824,0.05290341549445898,-0.03391610761050057,0.010050335853502013,1.194650646018765,-0.21891346115944865,0.8384594531452453,0.014426479710223344,2.0,3.0,1.0,1.0,0.0013091863096192924,1
2015-02-16,0.0013091863096192924,-0.0030481190593372176,0.03777387546091848,-0.023702898090082414,0.008262712806210715,1.2131949527589283,-0.5882535612487069,0.8694941830655971,0.015693434546046547,2.0,4.0,1.0,1.0,0.009548683662430335,1
2015-02-17,0.009548683662430335,0.01655090045659513,0.08188024804898397,-0.019251931499320918,0.0030481190593372176,1.2248157619449551,-0.05422051321287189,1.1625254782435446,0.009523881511255541,2.0,0.0,1.0,1.0,-0.013481395744434188,0
2015-02-18,-0.013481395744434188,-0.0026235257723845606,0.06232264758525652,-0.029762817951461962,-0.0012967367280660724,1.237513118993891,-0.17349719924646853,0.6876871151024182,0.013049336977721059,2.0,1.0,1.0,1.0,0.006980831141341071,1
2015-02-23,0.006980831141341071,0.0030481190593372176,0.0444517625708345,-0.019376278963138205,0.0034965070587293923,1.2567032303684615,0.24868388953093096,0.9022478757142305,0.0099979098397015,2.0,2.0,1.0,1.0,-0.026879785318486782,0
2015-02-24,-0.026879785318486782,-0.0333803499215799,-0.031218186917084445,-0.031218186917084445,-0.00435730536895651,1.2705042522858712,-0.5391606650032416,0.01964233478935663,0.023852720963365937,2.0,0.0,1.0,1.0,0.00845012811085244,1
2015-02-25,0.00845012811085244,-0.011448826066293272,-0.03865845114141653,-0.02406591752183207,-0.004027752144589947,1.2748124416539905,-0.36603192300194387,0.29688343545531204,0.019218468600828893,2.0,1.0,1.0,1.0,-0.005328609411218821,0
2015-02-26,-0.005328609411218821,-0.023758266618853163,-0.03241632936196748,-0.031122389133988015,-0.0013294927728280115,1.2812750225279181,-0.7196905767180696,0.11896718418613779,0.015051191614116418,2.0,2.0,1.0,1.0,0.01370793076535115,1
2015-02-27,0.01370793076535115,0.01682944946498477,-0.010050335853502013,0.0017582422111965812,0.005328609411218821,1.26891216425365,-0.07368354888310888,0.5541653813385905,0.012334958157951366,2.0,3.0,1.0,1.0,0.013089192110014025,1
2015-03-02,0.013089192110014025,0.021468513464146355,0.013089192110014025,0.028579654541648125,0.0013166558847466092,1.2646806116248663,0.07322075306959977,0.9677451635685567,0.019139340210697506,2.0,4.0,1.0,1.0,0.026941975955423025,1
2015-03-03,0.026941975955423025,0.0537390988307882,0.03433813758089155,0.06044003969664402,0.014630209317156861,1.2845843656643554,1.3188343413572416,1.8048807297304672,0.018668340199959912,3.0,0.0,1.0,0.0,0.003369843121550531,1
2015-03-04,0.003369843121550531,0.04340101118698758,0.036398794392822786,0.08923113372794234,-0.005500331193045049,1.2145546353436538,1.2704990092136308,1.8386399074007815,0.022930941063916892,3.0,1.0,1.0,0.0,-0.005481776324693932,0
2015-03-05,-0.005481776324693932,0.024830042752279624,0.02136833440569852,0.08512961987220713,0.005033567674828987,1.2229527830388836,1.26127010815414,1.5990707647951046,0.01935272851581499,3.0,2.0,1.0,0.0,-0.018779894651595797,0
2015-03-06,-0.018779894651595797,-0.020891827854739198,0.01606983549853691,0.04991099887745154,-0.008919150229130146,1.2343181948719453,0.45796451929544607,0.9835960739181125,0.01878791386563327,3.0,3.0,1.0,0.0,-0.01344630972615235,0
2015-03-09,-0.01344630972615235,-0.03770798070244208,-0.00435730536895651,0.07102237807693434,-0.006917450843688222,1.138000702038383,-0.19240600383390077,0.5528479773950417,0.02191148135621808,3.0,4.0,1.0,0.0,-0.00921261176844368,0
2015-03-10,-0.00921261176844368,-0.041438816146191826,0.013309868181086593,0.0557335615891974,0.006528858882464128,1.148118861033039,-1.120725821854765,0.26257519295186144,0.023685317741509334,3.0,0.0,1.0,0.0,-0.013756595907970848,0
2015-03-11,-0.013756595907970848,-0.03641551740256688,-0.008896855837736695,0.01712524952546346,0.0017613390727015954,1.1165378207737953,-1.5998144591099774,-0.1511077397139733,0.024461971351794128,3.0,1.0,1.0,0.0,0.018592833076615634,1
2015-03-12,0.018592833076615634,-0.004376374599798893,0.01502458665009776,-0.013072081567353067,0.0035682464265178737,0.9088897032863053,-1.1842099883406476,0.3944543214081594,0.019039760458356817,3.0,2.0,1.0,0.0,-0.01591545530589933,0
2015-03-13,-0.01591545530589933,-0.011079218137254543,-0.01459879942115272,-0.04487792920843692,-0.005277057100843585,0.897834214189128,-1.1030014019615284,-0.10309086233818326,0.016426562476412544,3.0,3.0,1.0,0.0,0.001336005542742491,1
2015-03-16,0.001336005542742491,0.004013383313458796,-0.026351985988424254,-0.031971192475026555,-0.005810072210054251,0.9141172907127719,-0.6267003874082144,-0.09356200498287905,0.010719173649364687,3.0,4.0,1.0,0.0,-0.02159328163056795,0
2015-03-17,-0.02159328163056795,-0.03617273139372479,-0.07488724357441523,-0.04490641136248019,-0.014795158916746765,0.9439758429850428,-0.9922929100945979,-0.7858271516364106,0.019152432214756137,3.0,0.0,1.0,0.0,-0.02672970196507851,0
2015-03-18,-0.02672970196507851,-0.04698697805290397,-0.10498678866104427,-0.06158577747405669,0.0027247973261852465,0.9848871612838467,-1.3215683921846462,-1.5849397064863766,0.03265408542939286,3.0,1.0,1.0,0.0,0.023997459828205336,1
2015-03-19,0.023997459828205336,-0.024325523767441126,-0.075507552508145,-0.04328134813039686,-0.002338088509596936,1.029103213037109,-1.089856077729998,-0.8665626466194792,0.030543790373640637,3.0,2.0,1.0,0.0,0.005910451395559235,1
2015-03-20,0.005910451395559235,0.00317820925868606,-0.05081720646098997,-0.038680083044456914,0.013137221781687636,1.0329039952245544,-0.47620551062774846,-0.6955801865834437,0.025987329762985047,3.0,3.0,1.0,0.0,-0.023390197275599434,0
2015-03-23,-0.023390197275599434,0.006517713948165138,-0.060761094010437056,-0.07161896398248668,0.0,1.042217920193801,-1.1354740145088824,-1.4086071275622212,0.02565417831959811,3.0,4.0,1.0,0.0,0.014282666198636385,1
2015-03-24,0.014282666198636385,-0.003197079681403814,-0.03726581604335699,-0.04385490203941611,0.014282666198636385,1.0636419613478565,-0.1587219832980478,-1.000622045671315,0.015978427140556382,3.0,0.0,1.0,0.0,-0.013818736707596813,0
2015-03-25,-0.013818736707596813,-0.02292626778455986,-0.03732795684298296,-0.064654469888354,0.00045735194028395654,1.0752078058055368,0.1862628240128419,-1.420087470638779,0.02027719243915088,3.0,1.0,1.0,0.0,0.0055504305306497415,1
2015-03-26,0.0055504305306497415,0.006014360021689313,-0.05037035938894885,-0.03222425403921747,0.0013904984859198777,1.0260222050052996,-0.32118765434154734,-1.2351548473146061,0.012042757863182199,3.0,2.0,1.0,0.0,0.011921278275638159,1
2015-03-27,0.011921278275638159,0.0036529720986910874,-0.02253362580741136,-0.02875310387443175,-0.0009229349986012991,1.0329758878826547,-0.15166822712699582,-0.8755885767959157,0.01739174271186924,3.0,3.0,1.0,0.0,-0.010999194300669757,0
2015-03-30,-0.010999194300669757,0.006472514505618143,-0.03486882565082361,-0.03442368876388269,-0.005026284285231775,1.0554071348341245,0.19153269215279106,-1.2507349042718117,0.016162900921188585,3.0,4.0,1.0,0.0,0.00917437627604123,1
2015-03-31,0.00917437627604123,0.010096460251009631,-0.004101167744214429,-0.03895724325319261,-0.009724549891995338,1.0416262188398862,0.05103352565328608,-0.9942818472090791,0.024430807155844222,3.0,0.0,1.0,0.0,-0.011481182373956678,0
2015-04-01,-0.011481182373956678,-0.013306000398585205,0.011147351846907405,-0.06352761773716331,-0.005035487865926669,1.0260334115116803,0.11798458079855631,-1.3744747167423632,0.011987234364128399,3.0,1.0,1.0,0.0,-0.004629637898742267,0
2015-04-02,-0.004629637898742267,-0.006936443996657715,-0.0174797458800402,-0.0950992315913286,0.004608303086194532,0.9296247613656584,-0.18788664902097998,-1.524168522924813,0.014787700154379371,4.0,2.0,2.0,0.0,0.006014360021689313,1
2015-04-03,0.006014360021689313,-0.010096460251009631,-0.01737583725391012,-0.09245471469118982,0.0018544279769594496,0.9352906852743371,-0.3703843856707835,-1.3292344165398968,0.010180559932117523,4.0,3.0,2.0,0.0,0.01100928550836855,1
2015-04-06,0.01100928550836855,0.012394007631315596,0.017023645530057863,-0.07596365285812734,0.003683245416295833,0.9640543252181861,0.30585320892980145,-0.9652687434122866,0.010087201533400897,4.0,4.0,2.0,0.0,0.017187216386258974,1
2015-04-07,0.017187216386258974,0.03421086191631684,0.019928195717680453,-0.03999654182027257,0.0036429912785012064,0.9693147425221885,0.541031957696641,-0.4041864410249536,0.02383742281385556,4.0,0.0,2.0,0.0,-0.009914457057178971,0
2015-04-08,-0.009914457057178971,0.018282044837448552,0.023832475368098294,-0.03646468915129919,-0.0026942090836916677,0.9647540199135566,0.5923046339802649,-0.7190682286344253,0.013532006218576373,4.0,1.0,2.0,0.0,-0.018282044837448552,0
2015-04-09,-0.018282044837448552,-0.01100928550836855,0.0,-0.04553412222030406,-0.0027210901143606137,0.985977230877141,0.17706029848576368,-1.2703110892655614,0.017853529836214962,4.0,2.0,2.0,0.0,-0.02238899489347901,0
2015-04-10,-0.02238899489347901,-0.05058549678810653,-0.03431027316911717,-0.054166521205812224,-0.003696861881326896,0.9986157811398353,-0.641312504717983,-1.884745772556239,0.019635974516858935,4.0,3.0,2.0,0.0,0.0032964475341792365,1
2015-04-13,0.0032964475341792365,-0.037374592196748324,-0.020014631334268174,-0.06946290674824862,0.000942951507870049,0.957204771301294,-0.9000247532980454,-1.714638696821745,0.02221788389759213,4.0,4.0,2.0,0.0,0.0009398496932417899,1
2015-04-14,0.0009398496932417899,-0.018152697666057982,-0.028249157917067613,-0.0526076017491075,0.009824640428518272,0.942906783255978,-1.4098563570239169,-1.6225539434231524,0.015865941776317376,4.0,0.0,2.0,0.0,0.009350231749031046,1
2015-04-16,0.009350231749031046,0.013586528976452072,-0.00741774379407989,-0.04459337554281895,-0.0023512825316496233,0.9545276928291946,-0.8130901667932618,-1.3086562458195847,0.026806213581605592,4.0,1.0,2.0,0.0,-0.0013969734518664012,0
2015-04-17,-0.0013969734518664012,0.008893107990406435,-0.004185079347204024,-0.024397067364117397,0.011566171038644768,0.9160256008868495,-0.3202808898154516,-1.3057910973421716,0.018544805915399722,4.0,3.0,2.0,0.0,0.0018621979310644576,1
2015-04-20,0.0018621979310644576,0.009815456228229102,-0.00833724143782888,0.004194832532025572,-0.0018656721829497513,0.8509793199238399,0.48166351129038826,-1.2146850421871518,0.014462580053272415,4.0,4.0,2.0,0.0,0.001858736594625654,1
2015-04-21,0.001858736594625654,0.0023239610738237104,-0.017487790351571775,-0.01794389070155411,0.00741430643922758,0.7857256073266043,0.4728970602839367,-1.1326969980365107,0.012497269802373754,4.0,0.0,2.0,0.0,0.007861312161957734,1
2015-04-22,0.007861312161957734,0.011582246687647846,-0.026813694575873015,-0.01599302993515561,0.005093782720256179,0.7889436342882886,0.7287469879700369,-0.8773520589993973,0.016521715877724136,4.0,1.0,2.0,0.0,-0.0055427393634843725,0
2015-04-23,-0.0055427393634843725,0.004177309393099016,-0.022441976882178416,0.0018544279769594496,-0.008790248596616479,0.7204688172360573,0.18978425181963976,-1.0145271586552098,0.01254371847853032,4.0,2.0,2.0,0.0,0.0,0
2015-04-24,0.0,0.0023185727984733617,-0.004159932044729864,-0.012428238221676935,0.0,0.6896054867419297,0.2579495488268354,-0.9881668471180712,0.013023439886286604,4.0,3.0,2.0,0.0,-0.0023185727984733617,0
2015-04-27,-0.0023185727984733617,-0.007861312161957734,0.015910490050275783,-0.000928074312553484,0.0055427393634843725,0.6623942981586534,0.08265794352374088,-1.0307180768469848,0.013895545490462171,4.0,4.0,2.0,0.0,-0.021586948055080768,0
2015-04-28,-0.021586948055080768,-0.02390552085355413,-0.008972905538984222,-0.028065452898283993,-0.005119862242756845,0.7167020468930309,-0.8807182186076876,-1.6252298038786617,0.018806384074591898,4.0,0.0,2.0,0.0,-0.007619084476440108,0
2015-04-29,-0.007619084476440108,-0.03152460532999424,-0.01753183970866612,-0.04760581565036226,-0.001424163544771595,0.6941910653616795,-1.5597773423300065,-1.7804493247333077,0.01862073376538436,4.0,1.0,2.0,0.0,-0.005271998791179122,0
2015-04-30,-0.005271998791179122,-0.0344780313227,-0.03215407024887629,-0.041878620140871625,-0.005752652489449339,0.6838248985260034,-1.5717142299755635,-1.8586968829474826,0.011049836186584935,4.0,2.0,2.0,0.0,0.01004072504326281,1
2015-05-05,0.01004072504326281,-0.0028503582243564196,-0.020716371753747076,-0.041012271373650044,0.006705005962603927,0.6909742218865811,-1.137928514298896,-1.514434418579326,0.007619084476439358,4.0,3.0,2.0,0.0,0.0249014511009511,1
2015-05-06,0.0249014511009511,0.029670177353034788,0.002322881416139566,-0.004629637898742267,0.029069088529475096,0.7578064845955143,0.0177072426633087,-0.7764620010227956,0.013466653477131245,5.0,1.0,2.0,0.0,0.012909354012095697,1
2015-05-07,0.012909354012095697,0.04785153015630961,0.01337349883360961,0.012909354012095697,0.007397167340443822,0.7718579651995189,1.3028259764408727,-0.38877627731693776,0.014191128519532793,5.0,2.0,2.0,0.0,-0.005051675496117625,0
2015-05-08,-0.005051675496117625,0.03275912961692917,0.0004605111755342506,0.0018433184942887593,-0.007817928989007683,0.786963910007181,1.3992502778470977,-0.5362328435909947,0.008294978437733852,5.0,3.0,2.0,0.0,-0.0050773245469404316,0
2015-05-11,-0.0050773245469404316,0.002780353969037641,0.0009259259920781915,-0.014243291561020222,-0.007857678515978073,0.7726333024749124,1.4314822796268964,-0.6812357223540183,0.010223137363376038,5.0,4.0,2.0,0.0,0.016066446122535716,1
2015-05-12,0.016066446122535716,0.0059374460794776596,0.016992372114613907,-0.01536406182474348,0.007835946986020303,0.7677885764637854,1.6712919437361442,-0.20785126004579466,0.01191035609491603,5.0,0.0,2.0,0.0,0.012669852741051812,1
2015-05-13,0.012669852741051812,0.023658974316647097,0.03198079765413908,0.007220247973487304,0.0018198367169857121,0.8059213998090369,1.1895143939335049,0.15147883356739414,0.01581953894489281,5.0,1.0,2.0,0.0,-0.011759520406906532,0
2015-05-14,-0.011759520406906532,0.016976778456680996,0.04180822530231332,0.013742772404029324,-0.003603607503298356,0.774524990004499,0.26779550783097533,-0.21320386695322432,0.01807550342226979,5.0,2.0,2.0,0.0,0.003633064849880796,1
2015-05-18,0.003633064849880796,0.004543397184026077,0.05306037462863422,0.03976483214738913,-0.003646312153019693,0.7074580954669158,0.6794518154100522,-0.10527708801946223,0.01689923751869401,5.0,3.0,2.0,0.0,-0.010939033420431343,0
2015-05-19,-0.010939033420431343,-0.01906548897745708,0.047393339999382,0.02552935119277855,-0.013233138578899961,0.8028949582991615,0.40919286550907824,-0.4114760706974967,0.008721652714997415,5.0,0.0,2.0,0.0,-0.011523520003859922,0
2015-05-20,-0.011523520003859922,-0.01882948857441047,0.02582909495225927,0.013065981495676837,-0.008745740439957572,0.835435820858234,-0.7345074254485757,-0.7344945012014736,0.009702085806450668,5.0,1.0,2.0,0.0,-0.007912538373259004,0
2015-05-21,-0.007912538373259004,-0.03037509179755027,-0.006984894521950835,-0.004196788626613213,-0.009315391070008339,0.8347882493658937,-1.5838490410127954,-0.9484039814532063,0.009806289183057863,5.0,2.0,2.0,0.0,0.008376037802182879,1
2015-05-22,0.008376037802182879,-0.011060020574936047,-0.011518210731863654,0.005576222627436067,0.0004671805737856971,0.8448356411307268,-0.7454439798047007,-0.6667548561360674,0.013953714773865308,5.0,3.0,2.0,0.0,-0.010246945737994118,0
2015-05-25,-0.010246945737994118,-0.009783446309070243,-0.016713480973740147,-0.006532921041622508,-0.0027842245364047002,0.8612680047116531,-1.2836290860045565,-0.9561253899350339,0.013542116828650561,5.0,4.0,2.0,0.0,0.002338088509596936,1
2015-05-26,0.002338088509596936,0.0004671805737856971,-0.00929806791720278,-0.006053569126651226,-0.006104738376829566,0.8629517194621578,-0.7547760923640849,-0.8569181496612989,0.014045174703047647,5.0,0.0,2.0,0.0,0.01988504827511317,1
2015-05-27,0.01988504827511317,0.01197619104671599,-0.005479465764625324,0.005970166986504211,0.00698164343920471,0.8984106085237992,0.4665084109931656,-0.20717625694098954,0.017023645530057904,5.0,1.0,2.0,0.0,-0.002292001920175757,0
2015-05-28,-0.002292001920175757,0.01993113486453435,-0.020441320425852894,0.009220904429812826,0.0018298266770759852,0.8983808341550729,0.6804521662409622,-0.25675325295948703,0.013742772404029933,5.0,2.0,2.0,0.0,0.012768071312116547,1
2015-05-29,0.012768071312116547,0.03036111766705396,0.004086271293170185,0.021988975741929373,0.00731599056465182,0.9193490441876593,0.8259453658387762,0.18872740423053244,0.011330282097418386,5.0,3.0,2.0,0.0,0.004520803359574721,1
2015-06-01,0.004520803359574721,0.014996872751515511,0.00497400980286411,0.028828351899977456,0.0,0.9204938343898883,1.3693650772421297,0.36932788771960157,0.009491596681571391,5.0,4.0,2.0,0.0,0.03457791287833434,1
2015-06-02,0.03457791287833434,0.051866787550025606,0.05049095610162979,0.08499321283339256,0.017881567201223802,0.9631035556403904,2.391875759667161,1.5570645076152854,0.019341262256853908,6.0,0.0,2.0,0.0,0.007380107297622729,1
2015-06-03,0.007380107297622729,0.04647882353553179,0.06939458340311244,0.0999924046074554,0.01599342497573719,0.945951521400415,1.998191157504449,1.7757816535471023,0.0158767548666447,6.0,1.0,2.0,0.0,-0.006944472352811815,0
2015-06-04,-0.006944472352811815,0.03501354782314525,0.07036264942355963,0.0983199310458227,-0.0021649716185150325,0.950017867046952,1.8254915627883097,1.5011179664719392,0.014821544210641194,6.0,2.0,2.0,0.0,0.009967579816074768,1
2015-06-05,0.009967579816074768,0.010403214760885682,0.07195419143745152,0.09824678581863466,-0.0026166608911717404,0.9533907397995556,1.727950057432608,1.8099412693046288,0.01998328877577246,6.0,3.0,2.0,0.0,0.009014871096215238,1
